序号,当前微博作者,微博内容,VIP,发布时间,当前微博转发数,当前微博评论数,被转发微博作者,被转微博内容,被转作者是否VIP,被转微博转发数,被转微博评论数,被转微博发布时间
572,伟碧_Weng,《部分中国人为何同情卡扎菲政权》 部分中国人为何同情卡扎菲政权 王锦思 风声鹤唳、兵临城下、大兵压境，利比亚卡扎菲政权面临...,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
573,东戈52,霸权主义下场可悲：希特勒曾经幻想踏平世界；日本曾经幻想建立“大东亚共荣圈”......结果......卡扎菲幻想当“非洲大联盟”领袖，现在......,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
574,专骂房托,#利比亚危机# 请问顾正龙(@guzhenglong001) 您觉得卡扎菲如果被推翻或者流亡，利比亚会走向何方，对中国有何影响？,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
575,不想你在惜风,五一放假第1天，威廉结婚了；放假第2天，卡扎菲死了儿子孙子；放假第3天本拉登死了。幸亏只放三天。。。。。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
576,o俏丽小妞o,Breaking News: 路透社5分钟前最新消息：卡扎菲已被其卫队枪毙。(待证实)[织],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
577,胡刘馨方,奥巴马发表讲话敦促卡扎菲让权 称支持利反对派 http://t.cn/ansYgK  （分享自 @头条新闻）,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
578,卡瓦格博9488,《部分中国人为何同情卡扎菲政权》 部分中国人为何同情卡扎菲政权 王锦思 风声鹤唳、兵临城下、大兵压境，利比亚卡扎菲政权面临...,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
579,乌关,#卡扎菲#卡扎菲被自己的卫队击毙?,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
580,Rhett57,禁不住斟满一杯欢庆的美酒！-----有一个独裁统治的瓦解！接下来再欣赏对卡扎菲的审判！胜利属于迎接民主和自由的人民！ 再为为争取自由和民主牺牲的勇士们！ 干杯！[耶],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
581,枫子7912,卡扎菲注定扛不住所有人的反对，他还要组织反击！虽然胜算几乎是没有，但精神永在… 等哪天东山再起吧！,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
582,中国电信短信回执业务,#另类卡扎菲#传奇人物卡扎菲，世人对他的评价毁誉参半。1988年阿盟首脑会议上，卡扎菲右手戴白手套，说是为了与“美国走狗”握手时不脏了自己的手。卡扎菲非常信任妇女，他的卫队由清一色的女兵组成。【回执用户如想获得免费军事、科技资讯，可编辑短信YX发送到106591911107定制】,TRUE,2011/8/22 15:09,0,0,无,无,TRUE,0,0,2000/1/1 0:00
584,幺蛾子打王逛,烂谈：昨天晚上一直在电视面前守到起，等待着中国女足和日本队的加时结束，终于可以出一口大气：女足冠军是我们的了。消息称反政府武装已经控制了利比亚首都，其实推翻了卡扎菲有怎样？反对派不过是北约的代言人， 利比亚只是一个新殖民地而已，体现的是西方国家的利益：利比亚是才出虎口，又进狗窝。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
585,晓伟1105293003,#卡扎菲#电视一直以为是“敌弱我强”。  看结果原来是“敌强我弱”。  真是大忽悠的CC*V！,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
586,leeko78,卡扎菲看来真的是要完蛋了，其实，他的强硬带给自己的国家和人民是一场巨大的灾难。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
588,伟碧_Weng,《部分中国人为何同情卡扎菲政权》 部分中国人为何同情卡扎菲政权 王锦思 风声鹤唳、兵临城下、大兵压境，利比亚卡扎菲政权面临...,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
589,东戈52,霸权主义下场可悲：希特勒曾经幻想踏平世界；日本曾经幻想建立“大东亚共荣圈”......结果......卡扎菲幻想当“非洲大联盟”领袖，现在......,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
590,专骂房托,#利比亚危机# 请问顾正龙(@guzhenglong001) 您觉得卡扎菲如果被推翻或者流亡，利比亚会走向何方，对中国有何影响？,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
591,不想你在惜风,五一放假第1天，威廉结婚了；放假第2天，卡扎菲死了儿子孙子；放假第3天本拉登死了。幸亏只放三天。。。。。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
592,o俏丽小妞o,Breaking News: 路透社5分钟前最新消息：卡扎菲已被其卫队枪毙。(待证实)[织],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
593,胡刘馨方,奥巴马发表讲话敦促卡扎菲让权 称支持利反对派 http://t.cn/ansYgK  （分享自 @头条新闻）,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
594,卡瓦格博9488,《部分中国人为何同情卡扎菲政权》 部分中国人为何同情卡扎菲政权 王锦思 风声鹤唳、兵临城下、大兵压境，利比亚卡扎菲政权面临...,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
595,乌关,#卡扎菲#卡扎菲被自己的卫队击毙?,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
596,Rhett57,禁不住斟满一杯欢庆的美酒！-----有一个独裁统治的瓦解！接下来再欣赏对卡扎菲的审判！胜利属于迎接民主和自由的人民！ 再为为争取自由和民主牺牲的勇士们！ 干杯！[耶],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
597,枫子7912,卡扎菲注定扛不住所有人的反对，他还要组织反击！虽然胜算几乎是没有，但精神永在… 等哪天东山再起吧！,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
598,中国电信短信回执业务,#另类卡扎菲#传奇人物卡扎菲，世人对他的评价毁誉参半。1988年阿盟首脑会议上，卡扎菲右手戴白手套，说是为了与“美国走狗”握手时不脏了自己的手。卡扎菲非常信任妇女，他的卫队由清一色的女兵组成。【回执用户如想获得免费军事、科技资讯，可编辑短信YX发送到106591911107定制】,TRUE,2011/8/22 15:09,0,0,无,无,TRUE,0,0,2000/1/1 0:00
600,幺蛾子打王逛,烂谈：昨天晚上一直在电视面前守到起，等待着中国女足和日本队的加时结束，终于可以出一口大气：女足冠军是我们的了。消息称反政府武装已经控制了利比亚首都，其实推翻了卡扎菲有怎样？反对派不过是北约的代言人， 利比亚只是一个新殖民地而已，体现的是西方国家的利益：利比亚是才出虎口，又进狗窝。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
601,晓伟1105293003,#卡扎菲#电视一直以为是“敌弱我强”。  看结果原来是“敌强我弱”。  真是大忽悠的CC*V！,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
602,th-ONE,我大哥卡扎菲找不到了，从此我失去依靠了。。。。。。。[泪],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
603,laojiang,卡扎菲大儿子证实被反对派拘押(中文字幕)：http://t.cn/ansWrz - 利比亚反对派攻入首都的黎波里视频集： http://t.cn/anFRE8,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
605,u_s_a,"乌有之乡的孩子们高声齐唱，准备出发了：熊纠纠气昂昂跨过大西洋，卡扎菲，别慌张，卡丝来救场。保稳定,保独裁,就是保家乡, 中国红儿女,齐心团结紧, 抗西方援老卡打败美帝野心狼 雄赳赳,气昂昂,跨过大西洋, 保稳定,为独裁就是保家乡, 中国红儿女,齐心团结紧, 抗美援卡打败美帝野心狼。",FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
608,八方秋水,卡扎菲的下场不会好过萨达姆。统治一个国家41年之久，谁看都烦，该换换了。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
609,小春这个昵称不存在噢,我昨天英勇参与搭救救小圆圆，今天又在卡扎菲死难之际教育了很多五毛。新浪很欣赏我。给我颁发了【舌战群儒】勋章。http://t.cn/am7Psx,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
611,Funlee-Stay,卡扎菲面慈祥的说：今天外面高温，但我的心是凉的，看到了年轻人 我放佛看到了未来 看到了希望 我今天演讲的题目是 用发展的眼光看利比亚 我深爱这个祖国 古老而又年轻,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
612,小亨空间,卡扎菲死了！拉登永远活在我们心中......,TRUE,2011/8/22 15:09,0,0,无,无,TRUE,0,0,2000/1/1 0:00
613,兴隆流水,可怜的卡扎菲！可怜的利比亚！！可悲的世界公平与正义！！！,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
614,凉拌一盘马齿苋,#卡扎菲# 真的被击毙了？,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
617,leeko78,卡扎菲看来真的是要完蛋了，其实，他的强硬带给自己的国家和人民是一场巨大的灾难。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
619,th-ONE,我大哥卡扎菲找不到了，从此我失去依靠了。。。。。。。[泪],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
620,laojiang,卡扎菲大儿子证实被反对派拘押(中文字幕)：http://t.cn/ansWrz - 利比亚反对派攻入首都的黎波里视频集： http://t.cn/anFRE8,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
622,u_s_a,"乌有之乡的孩子们高声齐唱，准备出发了：熊纠纠气昂昂跨过大西洋，卡扎菲，别慌张，卡丝来救场。保稳定,保独裁,就是保家乡, 中国红儿女,齐心团结紧, 抗西方援老卡打败美帝野心狼 雄赳赳,气昂昂,跨过大西洋, 保稳定,为独裁就是保家乡, 中国红儿女,齐心团结紧, 抗美援卡打败美帝野心狼。",FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
625,八方秋水,卡扎菲的下场不会好过萨达姆。统治一个国家41年之久，谁看都烦，该换换了。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
626,小春这个昵称不存在噢,我昨天英勇参与搭救救小圆圆，今天又在卡扎菲死难之际教育了很多五毛。新浪很欣赏我。给我颁发了【舌战群儒】勋章。http://t.cn/am7Psx,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
628,Funlee-Stay,卡扎菲面慈祥的说：今天外面高温，但我的心是凉的，看到了年轻人 我放佛看到了未来 看到了希望 我今天演讲的题目是 用发展的眼光看利比亚 我深爱这个祖国 古老而又年轻,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
629,小亨空间,卡扎菲死了！拉登永远活在我们心中......,TRUE,2011/8/22 15:09,0,1,无,无,TRUE,0,0,2000/1/1 0:00
630,兴隆流水,可怜的卡扎菲！可怜的利比亚！！可悲的世界公平与正义！！！,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
631,凉拌一盘马齿苋,#卡扎菲# 真的被击毙了？,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
634,leeko78,卡扎菲看来真的是要完蛋了，其实，他的强硬带给自己的国家和人民是一场巨大的灾难。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
636,th-ONE,我大哥卡扎菲找不到了，从此我失去依靠了。。。。。。。[泪],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
637,laojiang,卡扎菲大儿子证实被反对派拘押(中文字幕)：http://t.cn/ansWrz - 利比亚反对派攻入首都的黎波里视频集： http://t.cn/anFRE8,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
639,u_s_a,"乌有之乡的孩子们高声齐唱，准备出发了：熊纠纠气昂昂跨过大西洋，卡扎菲，别慌张，卡丝来救场。保稳定,保独裁,就是保家乡, 中国红儿女,齐心团结紧, 抗西方援老卡打败美帝野心狼 雄赳赳,气昂昂,跨过大西洋, 保稳定,为独裁就是保家乡, 中国红儿女,齐心团结紧, 抗美援卡打败美帝野心狼。",FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
642,八方秋水,卡扎菲的下场不会好过萨达姆。统治一个国家41年之久，谁看都烦，该换换了。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
643,小春这个昵称不存在噢,我昨天英勇参与搭救救小圆圆，今天又在卡扎菲死难之际教育了很多五毛。新浪很欣赏我。给我颁发了【舌战群儒】勋章。http://t.cn/am7Psx,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
645,Funlee-Stay,卡扎菲面慈祥的说：今天外面高温，但我的心是凉的，看到了年轻人 我放佛看到了未来 看到了希望 我今天演讲的题目是 用发展的眼光看利比亚 我深爱这个祖国 古老而又年轻,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
646,小亨空间,卡扎菲死了！拉登永远活在我们心中......,TRUE,2011/8/22 15:09,0,1,无,无,TRUE,0,0,2000/1/1 0:00
647,兴隆流水,可怜的卡扎菲！可怜的利比亚！！可悲的世界公平与正义！！！,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
648,凉拌一盘马齿苋,#卡扎菲# 真的被击毙了？,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
651,leeko78,卡扎菲看来真的是要完蛋了，其实，他的强硬带给自己的国家和人民是一场巨大的灾难。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
652,踏雪无痕之枯笔,关注利比亚局势，关注卡扎菲的结局。以美英法德为首的西方国家，再一次上演好戏，支持反对派，搞垮现政权，真的得逞了！现在，叙利亚的阿萨德总统同样面临这样的困境，伊朗的内贾德总统、朝鲜的金正日、委内瑞拉的查韦斯也许好不到哪里去。西方的所谓民主，真的适应这些国家吗？看看伊拉克吧。,FALSE,2011/8/22 15:10,0,0,无,无,FALSE,0,0,2000/1/1 0:00
653,蕾丝朵sd,【利比亚首都反卡扎菲人士助反对派迅速控制首都】利比亚反对派士兵何以如此神速攻入首都？潜伏在首都的反对派人士整个夏天都在策划，将武器通过水路运到首都，训练并招聘武装分子。20日晚上的黎波里城内已经完全陷入骚乱。当地居民武装起来，占领所在的社区，和卡扎菲支持者巷战。,FALSE,2011/8/22 15:10,0,0,无,无,FALSE,0,0,2000/1/1 0:00
656,cq102777,学生开学了，卡扎菲不行了，终于赢日本了！！！,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
657,100年太久,【旧闻新读】中国社科院：（2007年）4月27日，卡扎菲思想学术研讨会在武汉大学召开。分别从关于集体主义时代等9方面论述了卡扎菲思想。-http://t.cn/h5Quj5 ；珞珈新闻网：校党委副书记骆郁廷代表学校致辞说，卡扎菲是中国人民的老朋友，著名的思想家，文学作品亦影响广泛。-http://t.cn/h5vbFb,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
660,畅游蓝天099,推荐该话题给好友利比亚反对派控制其首都，全城搜捕卡扎菲,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
661,北京二过头,卡扎菲被自己的卫兵打死的？晕……[吃惊],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
664,智能交易冬夫,卡扎菲：我终于明白：对我忠贞不渝的，不是利比亚国家电视台，而是中国的CCTV；不是总理马哈茂迪，而是远方的召忠。,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
665,ermin1,谁能给我还原一个真实的卡扎菲？他是独裁者?他是民族英雄？,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
666,th-ONE,我大哥卡扎菲找不到了，从此我失去依靠了。。。。。。。[泪],FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
667,laojiang,卡扎菲大儿子证实被反对派拘押(中文字幕)：http://t.cn/ansWrz - 利比亚反对派攻入首都的黎波里视频集： http://t.cn/anFRE8,FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
670,u_s_a,"乌有之乡的孩子们高声齐唱，准备出发了：熊纠纠气昂昂跨过大西洋，卡扎菲，别慌张，卡丝来救场。保稳定,保独裁,就是保家乡, 中国红儿女,齐心团结紧, 抗西方援老卡打败美帝野心狼 雄赳赳,气昂昂,跨过大西洋, 保稳定,为独裁就是保家乡, 中国红儿女,齐心团结紧, 抗美援卡打败美帝野心狼。",FALSE,2011/8/22 15:09,0,0,无,无,FALSE,0,0,2000/1/1 0:00
671,踏雪无痕之枯笔,关注利比亚局势，关注卡扎菲的结局。以美英法德为首的西方国家，再一次上演好戏，支持反对派，搞垮现政权，真的得逞了！现在，叙利亚的阿萨德总统同样面临这样的困境，伊朗的内贾德总统、朝鲜的金正日、委内瑞拉的查韦斯也许好不到哪里去。西方的所谓民主，真的适应这些国家吗？看看伊拉克吧。,FALSE,2011/8/22 15:10,0,0,无,无,FALSE,0,0,2000/1/1 0:00
672,蕾丝朵sd,【利比亚首都反卡扎菲人士助反对派迅速控制首都】利比亚反对派士兵何以如此神速攻入首都？潜伏在首都的反对派人士整个夏天都在策划，将武器通过水路运到首都，训练并招聘武装分子。20日晚上的黎波里城内已经完全陷入骚乱。当地居民武装起来，占领所在的社区，和卡扎菲支持者巷战。,FALSE,2011/8/22 15:10,0,0,无,无,FALSE,0,0,2000/1/1 0:00
